,Control,Nombre,Apellido,Apellidos ,Caificacion
18294,2117V18294,Ilse,De la cruz,Laura  Vite,8
18295,2117V18295,Ilse,De la cruz,Miguel  De la cruz,30
18296,2117V18296,Ilse,De la cruz,Pedro  Vite,63
18297,2117V18297,Ilse,De la cruz,Ilse  Vite,6
18298,2117V18298,Ilse,De la cruz,Flor  Matias,66
18299,2117V18299,Ilse,De la cruz,Pedro  Martinez ,10
18300,2117V18300,Ilse,De la cruz,Said  Medellin,65
18301,2117V18301,Ilse,De la cruz,Miguel  De la cruz,67
18302,2117V18302,Ilse,De la cruz,Abelardo  Martinez ,37
18303,2117V18303,Ilse,De la cruz,Emilio  Vte,57
18304,2117V18304,Ilse,De la cruz,Uriel  Camacho,8
18305,2117V18305,Ilse,De la cruz,Emilio  Vite,98
18306,2117V18306,Ilse,De la cruz,Arturo  Herrera,46
18307,2117V18307,Ilse,De la cruz,Flor  Herrera,48
18308,2117V18308,Ilse,De la cruz,Arturo  Camacho,17
18309,2117V18309,Ilse,De la cruz,Laura  Herrera,44
18310,2117V18310,Ilse,De la cruz,Emilio  Martinez ,52
18311,2117V18311,Ilse,De la cruz,Laura  Sanchez,56
18312,2117V18312,Ilse,De la cruz,Uriel  De la cruz,34
18313,2117V18313,Ilse,De la cruz,Pedro  Vte,65
18314,2117V18314,Ilse,De la cruz,Abelardo  Sanchez,24
18315,2117V18315,Ilse,De la cruz,Juan  Sanchez,15
18316,2117V18316,Ilse,De la cruz,Flor  Herrera,51
18317,2117V18317,Ilse,De la cruz,Pedro  Medellin,42
18318,2117V18318,Ilse,De la cruz,Emilio  Ontiveros,30
18319,2117V18319,Ilse,De la cruz,Laura  Herrera,53
18320,2117V18320,Ilse,De la cruz,Juan  Ontiveros,0
18321,2117V18321,Ilse,De la cruz,Said  Camacho,85
18322,2117V18322,Ilse,De la cruz,Uriel  Martinez ,30
18323,2117V18323,Ilse,De la cruz,Miguel  De la cruz,21
18324,2117V18324,Ilse,De la cruz,Flor  Herrera,73
18325,2117V18325,Ilse,De la cruz,Flor  Vte,87
18326,2117V18326,Ilse,De la cruz,Miguel  Matias,49
18327,2117V18327,Ilse,De la cruz,Said  Medellin,27
18328,2117V18328,Ilse,De la cruz,Miguel  Medellin,96
18329,2117V18329,Ilse,De la cruz,Uriel  Vte,68
18330,2117V18330,Ilse,De la cruz,Uriel  Sanchez,42
18331,2117V18331,Ilse,De la cruz,Arturo  De la cruz,90
18332,2117V18332,Ilse,De la cruz,Juan  Ontiveros,28
18333,2117V18333,Ilse,De la cruz,Abelardo  Ontiveros,29
18334,2117V18334,Ilse,De la cruz,Arturo  Vte,83
18335,2117V18335,Ilse,De la cruz,Flor  Camacho,13
18336,2117V18336,Ilse,De la cruz,Juan  Martinez ,91
18337,2117V18337,Ilse,De la cruz,Ilse  Camacho,70
18338,2117V18338,Ilse,De la cruz,Flor  Herrera,55
18339,2117V18339,Ilse,De la cruz,Ilse  Ontiveros,62
18340,2117V18340,Ilse,De la cruz,Miguel  Matias,48
18341,2117V18341,Ilse,De la cruz,Ilse  Matias,86
18342,2117V18342,Ilse,De la cruz,Laura  Martinez ,75
18343,2117V18343,Ilse,De la cruz,Laura  Vte,29
18344,2117V18344,Ilse,De la cruz,Ilse  Vte,17
18345,2117V18345,Ilse,De la cruz,Juan  Herrera,56
18346,2117V18346,Ilse,De la cruz,Uriel  Camacho,63
18347,2117V18347,Ilse,De la cruz,Uriel  Sanchez,82
18348,2117V18348,Ilse,De la cruz,Flor  De la cruz,39
18349,2117V18349,Ilse,De la cruz,Abelardo  De la cruz,36
18350,2117V18350,Ilse,De la cruz,Abelardo  Matias,32
18351,2117V18351,Ilse,De la cruz,Said  De la cruz,39
18352,2117V18352,Ilse,De la cruz,Laura  Herrera,51
18353,2117V18353,Ilse,De la cruz,Arturo  Camacho,49
18354,2117V18354,Ilse,De la cruz,Flor  Medellin,23
18355,2117V18355,Ilse,De la cruz,Arturo  Sanchez,56
18356,2117V18356,Ilse,De la cruz,Abelardo  Camacho,43
18357,2117V18357,Ilse,De la cruz,Pedro  Medellin,67
18358,2117V18358,Ilse,De la cruz,Laura  Vte,1
18359,2117V18359,Ilse,De la cruz,Said  Martinez ,10
18360,2117V18360,Ilse,De la cruz,Arturo  Medellin,79
18361,2117V18361,Ilse,De la cruz,Said  Matias,71
18362,2117V18362,Ilse,De la cruz,Abelardo  Camacho,25
18363,2117V18363,Ilse,De la cruz,Laura  Sanchez,18
18364,2117V18364,Ilse,De la cruz,Laura  De la cruz,67
18365,2117V18365,Ilse,De la cruz,Pedro  Vite,65
18366,2117V18366,Ilse,De la cruz,Uriel  Martinez ,94
18367,2117V18367,Ilse,De la cruz,Pedro  Sanchez,45
18368,2117V18368,Ilse,De la cruz,Abelardo  Herrera,39
18369,2117V18369,Ilse,De la cruz,Said  Herrera,67
18370,2117V18370,Ilse,De la cruz,Uriel  De la cruz,94
18371,2117V18371,Ilse,De la cruz,Emilio  Sanchez,50
18372,2117V18372,Ilse,De la cruz,Abelardo  Matias,36
18373,2117V18373,Ilse,De la cruz,Emilio  Herrera,30
18374,2117V18374,Ilse,De la cruz,Said  Vite,91
18375,2117V18375,Ilse,De la cruz,Flor  Martinez ,8
18376,2117V18376,Ilse,De la cruz,Said  Sanchez,42
18377,2117V18377,Ilse,De la cruz,Flor  Ontiveros,90
18378,2117V18378,Ilse,De la cruz,Emilio  Medellin,40
18379,2117V18379,Ilse,De la cruz,Flor  Matias,38
18380,2117V18380,Ilse,De la cruz,Pedro  De la cruz,92
18381,2117V18381,Ilse,De la cruz,Miguel  Matias,8
18382,2117V18382,Ilse,De la cruz,Abelardo  Camacho,47
18383,2117V18383,Ilse,De la cruz,Uriel  Herrera,88
18384,2117V18384,Ilse,De la cruz,Ilse  Vite,76
18385,2117V18385,Ilse,De la cruz,Laura  De la cruz,81
18386,2117V18386,Ilse,De la cruz,Ilse  Martinez ,32
18387,2117V18387,Ilse,De la cruz,Laura  De la cruz,36
18388,2117V18388,Ilse,De la cruz,Miguel  Herrera,47
18389,2117V18389,Ilse,De la cruz,Laura  Sanchez,34
18390,2117V18390,Ilse,De la cruz,Emilio  Martinez ,71
18391,2117V18391,Ilse,De la cruz,Arturo  Vite,6
18392,2117V18392,Ilse,De la cruz,Abelardo  Camacho,7
18393,2117V18393,Ilse,De la cruz,Pedro  Vite,93
18394,2117V18394,Ilse,De la cruz,Miguel  Martinez ,3
18395,2117V18395,Ilse,De la cruz,Ilse  Camacho,99
18396,2117V18396,Ilse,De la cruz,Arturo  Vte,88
18397,2117V18397,Ilse,De la cruz,Miguel  Vte,99
18398,2117V18398,Ilse,De la cruz,Said  Herrera,97
18399,2117V18399,Ilse,De la cruz,Flor  Matias,76
18400,2117V18400,Ilse,De la cruz,Abelardo  Martinez ,11
18401,2117V18401,Ilse,De la cruz,Laura  De la cruz,59
18402,2117V18402,Ilse,De la cruz,Juan  Vte,43
18403,2117V18403,Ilse,De la cruz,Uriel  Vite,40
18404,2117V18404,Ilse,De la cruz,Ilse  Sanchez,34
18405,2117V18405,Ilse,De la cruz,Arturo  Vite,20
18406,2117V18406,Ilse,De la cruz,Flor  Camacho,96
18407,2117V18407,Ilse,De la cruz,Uriel  Ontiveros,76
18408,2117V18408,Ilse,De la cruz,Juan  Matias,19
18409,2117V18409,Ilse,De la cruz,Laura  Martinez ,3
18410,2117V18410,Ilse,De la cruz,Juan  Martinez ,4
18411,2117V18411,Ilse,De la cruz,Said  Sanchez,12
18412,2117V18412,Ilse,De la cruz,Said  Camacho,74
18413,2117V18413,Ilse,De la cruz,Ilse  Matias,89
18414,2117V18414,Ilse,De la cruz,Ilse  Matias,85
18415,2117V18415,Ilse,De la cruz,Said  Ontiveros,97
18416,2117V18416,Ilse,De la cruz,Laura  Medellin,1
18417,2117V18417,Ilse,De la cruz,Uriel  Ontiveros,75
18418,2117V18418,Ilse,De la cruz,Laura  Camacho,34
18419,2117V18419,Ilse,De la cruz,Laura  Herrera,4
18420,2117V18420,Ilse,De la cruz,Laura  Martinez ,21
18421,2117V18421,Ilse,De la cruz,Arturo  Martinez ,96
18422,2117V18422,Ilse,De la cruz,Miguel  De la cruz,22
18423,2117V18423,Ilse,De la cruz,Emilio  Matias,10
18424,2117V18424,Ilse,De la cruz,Arturo  Vite,12
18425,2117V18425,Ilse,De la cruz,Ilse  Matias,56
18426,2117V18426,Ilse,De la cruz,Laura  Matias,81
18427,2117V18427,Ilse,De la cruz,Juan  Martinez ,98
18428,2117V18428,Ilse,De la cruz,Pedro  Matias,81
18429,2117V18429,Ilse,De la cruz,Emilio  Medellin,42
18430,2117V18430,Ilse,De la cruz,Ilse  Camacho,8
18431,2117V18431,Ilse,De la cruz,Juan  Medellin,15
18432,2117V18432,Ilse,De la cruz,Said  Martinez ,27
18433,2117V18433,Ilse,De la cruz,Abelardo  Ontiveros,0
18434,2117V18434,Ilse,De la cruz,Ilse  De la cruz,41
18435,2117V18435,Ilse,De la cruz,Laura  Vite,84
18436,2117V18436,Ilse,De la cruz,Ilse  Martinez ,17
18437,2117V18437,Ilse,De la cruz,Abelardo  De la cruz,98
18438,2117V18438,Ilse,De la cruz,Uriel  Herrera,58
18439,2117V18439,Ilse,De la cruz,Juan  Medellin,32
18440,2117V18440,Ilse,De la cruz,Flor  Matias,28
18441,2117V18441,Ilse,De la cruz,Said  Martinez ,35
18442,2117V18442,Ilse,De la cruz,Abelardo  Matias,8
18443,2117V18443,Ilse,De la cruz,Arturo  Herrera,19
18444,2117V18444,Ilse,De la cruz,Flor  Martinez ,89
18445,2117V18445,Ilse,De la cruz,Laura  Sanchez,43
18446,2117V18446,Ilse,De la cruz,Pedro  Martinez ,52
18447,2117V18447,Ilse,De la cruz,Miguel  Herrera,8
18448,2117V18448,Ilse,De la cruz,Juan  Ontiveros,92
18449,2117V18449,Ilse,De la cruz,Miguel  Medellin,54
18450,2117V18450,Ilse,De la cruz,Uriel  Medellin,32
18451,2117V18451,Ilse,De la cruz,Uriel  Martinez ,34
18452,2117V18452,Ilse,De la cruz,Miguel  Martinez ,17
18453,2117V18453,Ilse,De la cruz,Emilio  Ontiveros,71
18454,2117V18454,Ilse,De la cruz,Pedro  Medellin,19
18455,2117V18455,Ilse,De la cruz,Miguel  Ontiveros,6
18456,2117V18456,Ilse,De la cruz,Flor  Vite,64
18457,2117V18457,Ilse,De la cruz,Abelardo  Matias,85
18458,2117V18458,Ilse,De la cruz,Emilio  De la cruz,38
18459,2117V18459,Ilse,De la cruz,Uriel  Matias,72
18460,2117V18460,Ilse,De la cruz,Abelardo  Vte,38
18461,2117V18461,Ilse,De la cruz,Said  Vte,47
18462,2117V18462,Ilse,De la cruz,Miguel  Vte,67
18463,2117V18463,Ilse,De la cruz,Miguel  Camacho,58
18464,2117V18464,Ilse,De la cruz,Said  Martinez ,18
18465,2117V18465,Ilse,De la cruz,Pedro  Martinez ,78
18466,2117V18466,Ilse,De la cruz,Flor  Herrera,60
18467,2117V18467,Ilse,De la cruz,Miguel  Herrera,53
18468,2117V18468,Ilse,De la cruz,Miguel  De la cruz,70
18469,2117V18469,Ilse,De la cruz,Uriel  Martinez ,14
18470,2117V18470,Ilse,De la cruz,Laura  Matias,31
18471,2117V18471,Ilse,De la cruz,Pedro  Ontiveros,78
18472,2117V18472,Ilse,De la cruz,Ilse  Ontiveros,80
18473,2117V18473,Ilse,De la cruz,Arturo  Matias,91
18474,2117V18474,Ilse,De la cruz,Ilse  Martinez ,16
18475,2117V18475,Ilse,De la cruz,Ilse  Vte,6
18476,2117V18476,Ilse,De la cruz,Flor  Vte,0
18477,2117V18477,Ilse,De la cruz,Emilio  Matias,62
18478,2117V18478,Ilse,De la cruz,Miguel  Herrera,61
18479,2117V18479,Ilse,De la cruz,Said  Martinez ,94
18480,2117V18480,Ilse,De la cruz,Ilse  Camacho,58
18481,2117V18481,Ilse,De la cruz,Flor  Ontiveros,2
18482,2117V18482,Ilse,De la cruz,Juan  Matias,6
18483,2117V18483,Ilse,De la cruz,Abelardo  Martinez ,16
18484,2117V18484,Ilse,De la cruz,Juan  Ontiveros,97
18485,2117V18485,Ilse,De la cruz,Ilse  Matias,54
18486,2117V18486,Ilse,De la cruz,Said  Camacho,45
18487,2117V18487,Ilse,De la cruz,Ilse  Medellin,68
18488,2117V18488,Ilse,De la cruz,Arturo  Herrera,6
18489,2117V18489,Ilse,De la cruz,Juan  Vte,36
18490,2117V18490,Ilse,De la cruz,Pedro  Martinez ,4
18491,2117V18491,Ilse,De la cruz,Arturo  Herrera,35
18492,2117V18492,Ilse,De la cruz,Juan  Matias,38
18493,2117V18493,Ilse,De la cruz,Arturo  Martinez ,37
18494,2117V18494,Ilse,De la cruz,Pedro  Vte,1
18495,2117V18495,Ilse,De la cruz,Flor  Martinez ,5
18496,2117V18496,Ilse,De la cruz,Said  Vte,7
18497,2117V18497,Ilse,De la cruz,Pedro  Martinez ,79
18498,2117V18498,Ilse,De la cruz,Uriel  Sanchez,59
18499,2117V18499,Ilse,De la cruz,Arturo  Vte,19
18500,2117V18500,Ilse,De la cruz,Ilse  Martinez ,60
18501,2117V18501,Ilse,De la cruz,Juan  Vite,80
18502,2117V18502,Ilse,De la cruz,Ilse  Sanchez,43
18503,2117V18503,Ilse,De la cruz,Arturo  Camacho,76
18504,2117V18504,Ilse,De la cruz,Said  Matias,13
18505,2117V18505,Ilse,De la cruz,Said  Martinez ,88
18506,2117V18506,Ilse,De la cruz,Ilse  Vite,71
18507,2117V18507,Ilse,De la cruz,Juan  Vte,51
18508,2117V18508,Ilse,De la cruz,Miguel  Medellin,93
18509,2117V18509,Ilse,De la cruz,Flor  Camacho,11
18510,2117V18510,Ilse,De la cruz,Ilse  Ontiveros,12
18511,2117V18511,Ilse,De la cruz,Abelardo  Martinez ,83
18512,2117V18512,Ilse,De la cruz,Abelardo  Martinez ,44
18513,2117V18513,Ilse,De la cruz,Said  Camacho,96
18514,2117V18514,Ilse,De la cruz,Pedro  De la cruz,42
18515,2117V18515,Ilse,De la cruz,Emilio  Herrera,91
18516,2117V18516,Ilse,De la cruz,Abelardo  Herrera,34
18517,2117V18517,Ilse,De la cruz,Said  Martinez ,16
18518,2117V18518,Ilse,De la cruz,Uriel  Matias,69
18519,2117V18519,Ilse,De la cruz,Said  Matias,45
18520,2117V18520,Ilse,De la cruz,Juan  Medellin,64
18521,2117V18521,Ilse,De la cruz,Arturo  Ontiveros,42
18522,2117V18522,Ilse,De la cruz,Laura  Martinez ,74
18523,2117V18523,Ilse,De la cruz,Laura  Herrera,93
18524,2117V18524,Ilse,De la cruz,Pedro  Sanchez,30
18525,2117V18525,Ilse,De la cruz,Arturo  Vte,61
18526,2117V18526,Ilse,De la cruz,Ilse  Herrera,26
18527,2117V18527,Ilse,De la cruz,Ilse  Ontiveros,34
18528,2117V18528,Ilse,De la cruz,Pedro  Vte,35
18529,2117V18529,Ilse,De la cruz,Pedro  De la cruz,39
18530,2117V18530,Ilse,De la cruz,Arturo  Martinez ,53
18531,2117V18531,Ilse,De la cruz,Arturo  Vite,25
18532,2117V18532,Ilse,De la cruz,Arturo  Camacho,49
18533,2117V18533,Ilse,De la cruz,Said  Camacho,24
18534,2117V18534,Ilse,De la cruz,Juan  Medellin,41
18535,2117V18535,Ilse,De la cruz,Juan  Camacho,43
18536,2117V18536,Ilse,De la cruz,Juan  Camacho,5
18537,2117V18537,Ilse,De la cruz,Arturo  Medellin,33
18538,2117V18538,Ilse,De la cruz,Uriel  Camacho,97
18539,2117V18539,Ilse,De la cruz,Abelardo  Martinez ,96
18540,2117V18540,Ilse,De la cruz,Abelardo  Herrera,84
18541,2117V18541,Ilse,De la cruz,Ilse  Martinez ,67
18542,2117V18542,Ilse,De la cruz,Abelardo  Herrera,10
18543,2117V18543,Ilse,De la cruz,Pedro  Vite,38
18544,2117V18544,Ilse,De la cruz,Flor  Matias,50
18545,2117V18545,Ilse,De la cruz,Pedro  Camacho,61
18546,2117V18546,Ilse,De la cruz,Arturo  Martinez ,76
18547,2117V18547,Ilse,De la cruz,Juan  Vte,36
18548,2117V18548,Ilse,De la cruz,Said  Vte,8
18549,2117V18549,Ilse,De la cruz,Pedro  Martinez ,60
18550,2117V18550,Ilse,De la cruz,Miguel  Vite,40
18551,2117V18551,Ilse,De la cruz,Emilio  Martinez ,75
18552,2117V18552,Ilse,De la cruz,Laura  De la cruz,42
18553,2117V18553,Ilse,De la cruz,Said  Ontiveros,40
18554,2117V18554,Ilse,De la cruz,Emilio  Martinez ,54
18555,2117V18555,Ilse,De la cruz,Uriel  Vte,85
18556,2117V18556,Ilse,De la cruz,Flor  Martinez ,78
18557,2117V18557,Ilse,De la cruz,Arturo  De la cruz,26
18558,2117V18558,Ilse,De la cruz,Uriel  Vite,68
18559,2117V18559,Ilse,De la cruz,Miguel  Camacho,58
18560,2117V18560,Ilse,De la cruz,Flor  Camacho,19
18561,2117V18561,Ilse,De la cruz,Ilse  Herrera,88
18562,2117V18562,Ilse,De la cruz,Emilio  Camacho,28
18563,2117V18563,Ilse,De la cruz,Said  Vite,46
18564,2117V18564,Ilse,De la cruz,Said  Matias,95
18565,2117V18565,Ilse,De la cruz,Ilse  Ontiveros,83
18566,2117V18566,Ilse,De la cruz,Abelardo  Matias,42
18567,2117V18567,Ilse,De la cruz,Ilse  Vite,74
18568,2117V18568,Ilse,De la cruz,Juan  Ontiveros,13
18569,2117V18569,Ilse,De la cruz,Said  De la cruz,36
18570,2117V18570,Ilse,De la cruz,Arturo  Herrera,0
18571,2117V18571,Ilse,De la cruz,Laura  Martinez ,22
18572,2117V18572,Ilse,De la cruz,Laura  Vite,80
18573,2117V18573,Ilse,De la cruz,Said  De la cruz,18
18574,2117V18574,Ilse,De la cruz,Abelardo  Martinez ,4
18575,2117V18575,Ilse,De la cruz,Said  De la cruz,51
18576,2117V18576,Ilse,De la cruz,Said  Martinez ,28
18577,2117V18577,Ilse,De la cruz,Flor  Herrera,47
18578,2117V18578,Ilse,De la cruz,Abelardo  Sanchez,7
18579,2117V18579,Ilse,De la cruz,Pedro  Herrera,43
18580,2117V18580,Ilse,De la cruz,Laura  Medellin,65
18581,2117V18581,Ilse,De la cruz,Laura  Vte,13
18582,2117V18582,Ilse,De la cruz,Emilio  Medellin,23
18583,2117V18583,Ilse,De la cruz,Arturo  De la cruz,25
18584,2117V18584,Ilse,De la cruz,Miguel  Camacho,73
18585,2117V18585,Ilse,De la cruz,Uriel  Ontiveros,64
18586,2117V18586,Ilse,De la cruz,Laura  Ontiveros,75
18587,2117V18587,Ilse,De la cruz,Said  Vte,24
18588,2117V18588,Ilse,De la cruz,Abelardo  Martinez ,100
18589,2117V18589,Ilse,De la cruz,Uriel  Matias,71
18590,2117V18590,Ilse,De la cruz,Uriel  Herrera,9
18591,2117V18591,Ilse,De la cruz,Ilse  Martinez ,97
18592,2117V18592,Ilse,De la cruz,Abelardo  Vte,59
18593,2117V18593,Ilse,De la cruz,Miguel  De la cruz,26
18594,2117V18594,Ilse,De la cruz,Ilse  Vte,13
18595,2117V18595,Ilse,De la cruz,Uriel  Vte,3
18596,2117V18596,Ilse,De la cruz,Emilio  Ontiveros,26
18597,2117V18597,Ilse,De la cruz,Pedro  De la cruz,93
18598,2117V18598,Ilse,De la cruz,Uriel  Herrera,9
18599,2117V18599,Ilse,De la cruz,Ilse  Vte,52
18600,2117V18600,Ilse,De la cruz,Arturo  Sanchez,49
18601,2117V18601,Ilse,De la cruz,Juan  Martinez ,2
18602,2117V18602,Ilse,De la cruz,Miguel  De la cruz,76
18603,2117V18603,Ilse,De la cruz,Laura  Vte,35
18604,2117V18604,Ilse,De la cruz,Said  Martinez ,2
18605,2117V18605,Ilse,De la cruz,Miguel  Medellin,46
18606,2117V18606,Ilse,De la cruz,Laura  Vite,33
18607,2117V18607,Ilse,De la cruz,Said  Matias,71
18608,2117V18608,Ilse,De la cruz,Emilio  Vite,34
18609,2117V18609,Ilse,De la cruz,Laura  Herrera,5
18610,2117V18610,Ilse,De la cruz,Said  Matias,97
18611,2117V18611,Ilse,De la cruz,Said  Herrera,57
18612,2117V18612,Ilse,De la cruz,Arturo  Herrera,68
18613,2117V18613,Ilse,De la cruz,Uriel  Martinez ,64
18614,2117V18614,Ilse,De la cruz,Emilio  Sanchez,99
18615,2117V18615,Ilse,De la cruz,Miguel  Herrera,2
18616,2117V18616,Ilse,De la cruz,Pedro  De la cruz,15
18617,2117V18617,Ilse,De la cruz,Uriel  Medellin,13
18618,2117V18618,Ilse,De la cruz,Said  Vite,79
18619,2117V18619,Ilse,De la cruz,Flor  Herrera,54
18620,2117V18620,Ilse,De la cruz,Arturo  Martinez ,18
18621,2117V18621,Ilse,De la cruz,Ilse  Vite,17
18622,2117V18622,Ilse,De la cruz,Laura  Vite,71
18623,2117V18623,Ilse,De la cruz,Said  Matias,39
18624,2117V18624,Ilse,De la cruz,Laura  Sanchez,31
18625,2117V18625,Ilse,De la cruz,Pedro  Martinez ,65
18626,2117V18626,Ilse,De la cruz,Laura  Camacho,9
18627,2117V18627,Ilse,De la cruz,Ilse  De la cruz,68
18628,2117V18628,Ilse,De la cruz,Miguel  Vte,97
18629,2117V18629,Ilse,De la cruz,Arturo  Sanchez,5
18630,2117V18630,Ilse,De la cruz,Flor  Martinez ,17
18631,2117V18631,Ilse,De la cruz,Uriel  Herrera,94
18632,2117V18632,Ilse,De la cruz,Arturo  Medellin,13
18633,2117V18633,Ilse,De la cruz,Arturo  Herrera,95
18634,2117V18634,Ilse,De la cruz,Abelardo  De la cruz,21
18635,2117V18635,Ilse,De la cruz,Pedro  Martinez ,86
18636,2117V18636,Ilse,De la cruz,Pedro  Vte,19
18637,2117V18637,Ilse,De la cruz,Flor  De la cruz,59
18638,2117V18638,Ilse,De la cruz,Emilio  Ontiveros,46
18639,2117V18639,Ilse,De la cruz,Ilse  Ontiveros,74
18640,2117V18640,Ilse,De la cruz,Juan  Matias,56
18641,2117V18641,Ilse,De la cruz,Ilse  Vte,71
18642,2117V18642,Ilse,De la cruz,Abelardo  Martinez ,52
18643,2117V18643,Ilse,De la cruz,Juan  De la cruz,76
18644,2117V18644,Ilse,De la cruz,Ilse  Vite,96
18645,2117V18645,Ilse,De la cruz,Juan  Ontiveros,25
18646,2117V18646,Ilse,De la cruz,Ilse  Martinez ,65
18647,2117V18647,Ilse,De la cruz,Laura  Martinez ,24
18648,2117V18648,Ilse,De la cruz,Laura  De la cruz,33
18649,2117V18649,Ilse,De la cruz,Emilio  Vite,14
18650,2117V18650,Ilse,De la cruz,Emilio  Vite,71
18651,2117V18651,Ilse,De la cruz,Flor  Camacho,92
18652,2117V18652,Ilse,De la cruz,Uriel  Ontiveros,90
18653,2117V18653,Ilse,De la cruz,Pedro  Martinez ,13
18654,2117V18654,Ilse,De la cruz,Pedro  Martinez ,42
18655,2117V18655,Ilse,De la cruz,Flor  Martinez ,42
18656,2117V18656,Ilse,De la cruz,Uriel  Matias,41
18657,2117V18657,Ilse,De la cruz,Miguel  Vte,91
18658,2117V18658,Ilse,De la cruz,Ilse  Medellin,69
18659,2117V18659,Ilse,De la cruz,Abelardo  Martinez ,27
18660,2117V18660,Ilse,De la cruz,Ilse  Vte,46
18661,2117V18661,Ilse,De la cruz,Laura  Martinez ,75
18662,2117V18662,Ilse,De la cruz,Said  Matias,79
18663,2117V18663,Ilse,De la cruz,Juan  Matias,46
18664,2117V18664,Ilse,De la cruz,Uriel  Martinez ,86
18665,2117V18665,Ilse,De la cruz,Abelardo  De la cruz,77
18666,2117V18666,Ilse,De la cruz,Emilio  Martinez ,1
18667,2117V18667,Ilse,De la cruz,Ilse  Herrera,21
18668,2117V18668,Ilse,De la cruz,Abelardo  Medellin,27
18669,2117V18669,Ilse,De la cruz,Pedro  Martinez ,48
18670,2117V18670,Ilse,De la cruz,Pedro  Matias,30
18671,2117V18671,Ilse,De la cruz,Abelardo  Ontiveros,47
18672,2117V18672,Ilse,De la cruz,Said  De la cruz,74
18673,2117V18673,Ilse,De la cruz,Miguel  Vite,4
18674,2117V18674,Ilse,De la cruz,Ilse  Martinez ,66
18675,2117V18675,Ilse,De la cruz,Flor  Matias,9
18676,2117V18676,Ilse,De la cruz,Juan  Camacho,15
18677,2117V18677,Ilse,De la cruz,Abelardo  Medellin,62
18678,2117V18678,Ilse,De la cruz,Uriel  De la cruz,61
18679,2117V18679,Ilse,De la cruz,Emilio  Ontiveros,22
18680,2117V18680,Ilse,De la cruz,Ilse  Camacho,33
18681,2117V18681,Ilse,De la cruz,Flor  Matias,34
18682,2117V18682,Ilse,De la cruz,Arturo  Camacho,60
18683,2117V18683,Ilse,De la cruz,Flor  Sanchez,99
18684,2117V18684,Ilse,De la cruz,Flor  De la cruz,48
18685,2117V18685,Ilse,De la cruz,Arturo  Vte,99
18686,2117V18686,Ilse,De la cruz,Arturo  Ontiveros,82
18687,2117V18687,Ilse,De la cruz,Abelardo  Matias,92
18688,2117V18688,Ilse,De la cruz,Juan  Martinez ,41
18689,2117V18689,Ilse,De la cruz,Abelardo  Vite,56
18690,2117V18690,Ilse,De la cruz,Said  Herrera,59
18691,2117V18691,Ilse,De la cruz,Laura  Matias,52
18692,2117V18692,Ilse,De la cruz,Miguel  Herrera,83
18693,2117V18693,Ilse,De la cruz,Flor  Herrera,80
18694,2117V18694,Ilse,De la cruz,Flor  Herrera,55
18695,2117V18695,Ilse,De la cruz,Ilse  Camacho,50
18696,2117V18696,Ilse,De la cruz,Pedro  Matias,1
18697,2117V18697,Ilse,De la cruz,Juan  Martinez ,84
18698,2117V18698,Ilse,De la cruz,Arturo  Medellin,61
18699,2117V18699,Ilse,De la cruz,Miguel  Martinez ,39
18700,2117V18700,Ilse,De la cruz,Uriel  Herrera,10
18701,2117V18701,Ilse,De la cruz,Miguel  Martinez ,52
18702,2117V18702,Ilse,De la cruz,Uriel  Vite,37
18703,2117V18703,Ilse,De la cruz,Abelardo  Vite,20
18704,2117V18704,Ilse,De la cruz,Emilio  Sanchez,88
18705,2117V18705,Ilse,De la cruz,Uriel  Camacho,73
18706,2117V18706,Ilse,De la cruz,Arturo  Martinez ,46
18707,2117V18707,Ilse,De la cruz,Pedro  Martinez ,0
18708,2117V18708,Ilse,De la cruz,Juan  Martinez ,77
18709,2117V18709,Ilse,De la cruz,Laura  Martinez ,90
18710,2117V18710,Ilse,De la cruz,Laura  Vite,9
18711,2117V18711,Ilse,De la cruz,Laura  Matias,54
18712,2117V18712,Ilse,De la cruz,Said  Ontiveros,10
18713,2117V18713,Ilse,De la cruz,Flor  Sanchez,96
18714,2117V18714,Ilse,De la cruz,Uriel  Vite,66
18715,2117V18715,Ilse,De la cruz,Said  Sanchez,97
18716,2117V18716,Ilse,De la cruz,Abelardo  Vte,92
18717,2117V18717,Ilse,De la cruz,Ilse  Herrera,12
18718,2117V18718,Ilse,De la cruz,Abelardo  Ontiveros,10
